1529130720,6464.59,6464.6,6464.59,6464.6,0.46727016
1529130780,6464.59,6464.6,6464.59,6464.6,3.63402
1529130840,6464.59,6464.6,6464.6,6464.59,0.09825067
1529130900,6461.17,6464.6,6464.6,6461.18,14.06984373
1529130960,6461.17,6461.18,6461.18,6461.18,0.39904
1529131020,6458.76,6461.18,6461.18,6458.76,2.31769
1529131080,6458.76,6458.77,6458.77,6458.77,0.60565109
1529131140,6456.46,6458.77,6458.77,6456.46,0.78972316
1529131200,6454.85,6456.47,6456.47,6454.86,2.45612995
1529131260,6454.85,6454.86,6454.86,6454.85,0.71405999
1529131320,6454.27,6454.86,6454.85,6454.28,0.96503919
1529131380,6454.27,6454.28,6454.27,6454.28,0.83994
1529131440,6454.27,6454.28,6454.28,6454.28,2.14623533
1529131500,6454.4,6464,6454.4,6463.99,6.87463092
1529131560,6463.99,6464,6464,6463.99,0.58094
1529131620,6463.99,6464,6464,6464,0.20279
1529131680,6463.99,6464,6464,6463.99,0.09976
1529131740,6463.99,6464,6464,6464,0.16427
1529131800,6463.99,6464,6464,6463.99,0.16480799
1529131860,6463.99,6464,6463.99,6464,0.86575759
1529131920,6463.99,6464,6463.99,6463.99,0.27470292
1529131980,6463.6,6463.61,6463.6,6463.61,0.64012522
1529132040,6463.6,6463.61,6463.61,6463.6,3.10629
1529132100,6463.6,6463.61,6463.61,6463.6,1.69815572
1529132160,6460.64,6463.61,6463.6,6460.64,3.46050499
1529132220,6460.64,6462.4,6460.65,6462.39,0.60443748
1529132280,6462.39,6462.4,6462.4,6462.39,0.45464136
1529132340,6462.39,6462.4,6462.39,6462.39,0.09152
1529132400,6462.39,6462.4,6462.4,6462.4,0.9480819
1529132460,6462.39,6462.4,6462.39,6462.4,0.19633899
1529132520,6460,6462.4,6462.4,6460.01,1.81201164
1529132580,6459.17,6460.01,6460,6460.01,2.62304
1529132640,6460,6460.01,6460.01,6460.01,0.06906999
1529132700,6460,6460.01,6460.01,6460,1.47063386
1529132760,6460.01,6460.14,6460.01,6460.14,0.74491028
